gb|U20270|+|124-985|ARO:3001066|SHV-7 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:9=1X81=1X22=1X241=1X347=1X56=1X23=1X75=
gb|AM176555|+|0-861|ARO:3001134|SHV-80 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:356=1X66=1X275=1X2=1X16=1X41=1X99=
gb|AM176556|+|25-886|ARO:3001135|SHV-81 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:323=1X32=1X60=1X281=1X2=1X58=1X23=1X75=
gb|AM176557|+|0-861|ARO:3001136|SHV-82 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:9=1X50=1X295=1X342=1X2=1X58=1X23=1X75=
gb|AM176558|+|0-861|ARO:3001137|SHV-83 [Klebsiella pneumoniae] 	861	2	861	+	<5151	3319	25	884	852	859	255	NM:i:7	AS:f:838.42	dv:f:0.00814901	id:f:0.991851	cg:Z:89=1X264=1X342=1X2=1X1=1X53=1X2=1X99=
gb|AM087453|+|25-856|ARO:3001138|SHV-84 [Escherichia coli] 	831	0	831	+	<5151	3319	23	854	823	831	255	NM:i:8	AS:f:807.48	dv:f:0.00962696	id:f:0.990373	cg:Z:91=1X309=1X286=1X10=1X2=1X58=1X23=1X2=1X42=
gb|DQ322460|+|15-876|ARO:3001139|SHV-85 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	862	255	NM:i:7	AS:f:840.42	dv:f:0.00812065	id:f:0.991879	cg:Z:42=1X313=1X342=1X2=1X1I1=1X1D155=
gb|DQ328802|+|0-861|ARO:3001140|SHV-86 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:7=1X695=1X57=1X99=
gb|DQ193536|+|0-861|ARO:3001141|SHV-89 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	862	255	NM:i:7	AS:f:840.42	dv:f:0.00812065	id:f:0.991879	cg:Z:356=1X15=1X326=1X2=1X1I1=1X1D155=
gb|U92041|+|0-861|ARO:3001067|SHV-8 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X309=1X120=1X176=1X2=1X58=1X23=1X75=
gb|DQ836922|+|0-861|ARO:3001144|SHV-92 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	851	861	255	NM:i:10	AS:f:831.6	dv:f:0.0116144	id:f:0.988386	cg:Z:194=1X161=1X39=1X12=1X289=1X2=1X1=1X56=1X2=1X20=1X75=
gb|EF373969|+|0-861|ARO:3001145|SHV-93 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:222=1X100=1X32=1X97=1X60=1X183=1X2=1X58=1X99=
gb|EF373970|+|0-861|ARO:3001146|SHV-94 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:288=1X67=1X158=1X183=1X2=1X1=1X56=1X99=
gb|EF373972|+|0-861|ARO:3001147|SHV-95 [Citrobacter freundii] 	861	0	861	+	<5151	3319	23	884	852	862	255	NM:i:10	AS:f:831.6	dv:f:0.0116009	id:f:0.988399	cg:Z:91=1X423=1X79=1X36=1X66=1X2=1X1I1=1X1D55=1X99=
gb|EF373971|+|0-861|ARO:3001148|SHV-96 [Acinetobacter baumannii] 	861	0	861	+	<5151	3319	23	884	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:356=1X158=1X112=1X70=1X2=1X1I1=1X1D55=1X99=
gb|EF373973|+|0-861|ARO:3001149|SHV-97 [Enterococcus faecalis] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X423=1X183=1X4=1X56=1X21=1X77=
gb|AM941844|+|0-861|ARO:3001336|SHV-98 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X607=1X2=1X16=1X41=1X31=1X67=
gb|AM941845|+|0-861|ARO:3001337|SHV-99 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:91=1X206=1X24=1X32=1X342=1X2=1X1I1=1X1D155=
gb|S82452|+|120-978|ARO:3001068|SHV-9 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	884	851	864	255	NM:i:13	AS:f:819.78	dv:f:0.0150463	id:f:0.984954	cg:Z:91=1X53=3D253=1X2=2D2=2I155=1D1=1I196=1X23=1X75=
gb|AHLO01000073.1|+|63138-63558|ARO:3004661|Staphylococcus_aureus_FosB [Staphylococcus aureus subsp. aureus IS-88] 	420	0	420	+	>2925	46641	141	561	419	420	255	NM:i:1	AS:f:417.06	dv:f:0.00238095	id:f:0.997619	cg:Z:320=1X99=
gb|JF969163|+|1053-1893|ARO:3000410|sul1 [Vibrio fluvialis] 	840	0	840	+	>28541	6345	390	1230	840	840	255	NM:i:0	AS:f:840	dv:f:0	id:f:1	cg:Z:840=
gb|AY055428.1|-|20268-21084|ARO:3000412|sul2 [Vibrio cholerae] 	816	0	816	+	<15353	1150	302	1118	816	816	255	NM:i:0	AS:f:816	dv:f:0	id:f:1	cg:Z:816=
gb|AF495873|+|0-861|ARO:3000964|TEM-101 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:108=1X28=1X257=1X77=1X231=1X2=1X7=1X109=1D1=1I33=
gb|AY040093|+|68-929|ARO:3000965|TEM-102 [Plasmid pWW100] 	861	0	861	+	>5967	1044	36	897	850	861	255	NM:i:11	AS:f:828.66	dv:f:0.0127758	id:f:0.987224	cg:Z:17=1X49=2X1=1X198=1X274=1X12=1X2=1X152=1X24=1X1=1X120=
gb|AF516719|+|214-1075|ARO:3000967|TEM-104 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	859	862	255	NM:i:3	AS:f:852.18	dv:f:0.00348028	id:f:0.99652	cg:Z:17=1X808=1D1=1I33=
gb|AF516720|+|214-1075|ARO:3000968|TEM-105 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X346=1X496=
gb|AY101578|+|214-1075|ARO:3000969|TEM-106 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:17=1X285=1X234=1X322=
gb|AY101764|+|206-1067|ARO:3000970|TEM-107 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:17=1X285=1X180=1X53=1X166=1X155=
gb|AF506748|+|38-899|ARO:3000971|TEM-108 [Salmonella enterica subsp. enterica serovar Typhimurium] 	861	8	861	+	>5967	1044	44	897	849	853	255	NM:i:4	AS:f:841.24	dv:f:0.00468933	id:f:0.995311	cg:Z:224=1X346=1X118=1X115=1X46=
gb|AY628175|+|210-1071|ARO:3000972|TEM-109 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:17=1X180=1X104=1X91=1X88=1X376=
gb|AF093512|+|197-1058|ARO:3000882|TEM-10 [Morganella morganii] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:17=1X465=1X224=1X152=
gb|AY072920|+|0-861|ARO:3000973|TEM-110 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:54=1X82=1X257=1X77=1X242=1X64=1X79=
gb|AF468003|+|0-861|ARO:3000974|TEM-111 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:137=1X165=1X91=1X77=1X232=1X9=1X64=1X79=
gb|AY589493|+|166-1027|ARO:3000975|TEM-112 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:227=1X167=1X55=1X253=1X155=
gb|AY589494|+|193-1054|ARO:3000976|TEM-113 [Proteus mirabilis] 	861	0	861	+	>5967	1044	36	897	852	861	255	NM:i:9	AS:f:834.54	dv:f:0.010453	id:f:0.989547	cg:Z:108=1X28=1X165=1X91=1X77=1X64=1X166=1X10=1X83=1X60=
gb|AY589495|+|181-1042|ARO:3000977|TEM-114 [Klebsiella aerogenes] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:108=1X28=1X257=1X77=1X9=1X218=1X5=1X7=1X144=
gb|AF535127|+|208-1069|ARO:3000978|TEM-115 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:54=1X82=1X257=1X77=1X10=1X376=
gb|U36911.1|+|1429-2290|ARO:3000979|TEM-116 [Staphylococcus aureus] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:227=1X15=1X151=1X148=1X316=
gb|AY130282|+|0-764|ARO:3000980|TEM-117 [Escherichia coli] Partial	764	0	764	+	>5967	1044	72	836	761	764	255	NM:i:3	AS:f:755.18	dv:f:0.0039267	id:f:0.996073	cg:Z:18=1X82=1X257=1X404=
gb|AY130285|+|0-785|ARO:3000981|TEM-118 [Klebsiella oxytoca] Partial	785	0	785	+	>5967	1044	72	857	779	785	255	NM:i:6	AS:f:767.36	dv:f:0.00764331	id:f:0.992357	cg:Z:101=1X257=1X77=1X10=1X231=1X64=1X39=
gb|AY874537|+|177-1038|ARO:3000883|TEM-11 [Proteus mirabilis] 	861	0	861	+	>5967	1044	36	897	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:108=1X28=1X257=1X77=1X10=1X231=1X144=
gb|AY243512|+|208-1069|ARO:3000982|TEM-120 [Klebsiella oxytoca] 	861	0	861	+	>5967	1044	36	897	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:54=1X82=1X257=1X77=1X231=1X155=
gb|AY271267|+|0-861|ARO:3000983|TEM-121 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	852	861	255	NM:i:9	AS:f:834.54	dv:f:0.010453	id:f:0.989547	cg:Z:108=1X28=1X165=1X91=1X77=1X9=1X218=1X5=1X11=1X140=
gb|AY307100|+|0-861|ARO:3000984|TEM-122 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	860	861	255	NM:i:1	AS:f:858.06	dv:f:0.00116144	id:f:0.998839	cg:Z:811=1X49=
gb|AY327539|+|0-858|ARO:3000985|TEM-123 [Proteus mirabilis] 	858	0	858	+	>5967	1044	36	897	851	862	255	NM:i:11	AS:f:825.66	dv:f:0.012761	id:f:0.987239	cg:Z:9=1X127=1X165=1X91=1X309=1X10=1X15=3D75=1D1=1I49=
gb|AY327540|+|0-858|ARO:3000986|TEM-124 [Morganella morganii] 	858	0	858	+	>5967	1044	36	897	853	862	255	NM:i:9	AS:f:831.54	dv:f:0.0104408	id:f:0.989559	cg:Z:9=1X7=1X285=1X234=1X193=3D75=1D1=1I49=
gb|AY628176|+|75-936|ARO:3000987|TEM-125 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	850	861	255	NM:i:11	AS:f:828.66	dv:f:0.0127758	id:f:0.987224	cg:Z:39=1X97=1X60=1X1=1X59=1X134=1X77=1X9=1X2=1X229=1X96=1X47=
gb|AY628199|+|203-1064|ARO:3000988|TEM-126 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:17=1X512=1X7=1X322=
gb|AY368236|+|0-861|ARO:3000989|TEM-127 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X447=1X395=
gb|AY368237|+|0-861|ARO:3000990|TEM-128 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X446=1X396=
gb|AJ746225|+|0-861|ARO:3000993|TEM-129 [Klebsiella oxytoca] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:17=1X90=1X28=1X165=1X91=1X77=1X9=1X232=1X144=
gb|M88143|+|367-1228|ARO:3000884|TEM-12 [Klebsiella oxytoca] 	861	0	861	+	>5967	1044	36	897	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:137=1X257=1X77=1X9=1X232=1X144=
gb|AJ866988|+|0-861|ARO:3000994|TEM-130 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	851	861	255	NM:i:10	AS:f:831.6	dv:f:0.0116144	id:f:0.988386	cg:Z:17=1X78=2X10=1X28=1X165=1X91=1X77=1X9=1X218=1X158=
gb|AY436361|+|131-992|ARO:3000995|TEM-131 [Salmonella enterica subsp. enterica serovar Typhimurium] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:54=1X82=1X165=1X91=1X77=1X9=1X54=1X163=1X158=
gb|AY491682|+|0-861|ARO:3000996|TEM-132 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:17=1X466=1X25=1X197=1X152=
gb|AY528425|+|0-861|ARO:3000997|TEM-133 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:54=1X82=1X165=1X91=1X77=1X9=1X377=
gb|AY574271|+|0-861|ARO:3000998|TEM-134 [Citrobacter koseri] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:108=1X28=1X165=1X91=1X77=1X10=1X220=1X10=1X144=
gb|AJ634602.1|-|7839-8700|ARO:3000999|TEM-135 [Salmonella enterica subsp. enterica serovar Typhimurium] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X520=1X322=
gb|AY826417|+|0-861|ARO:3001000|TEM-136 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:483=1X218=1X5=1X80=1X71=
gb|AM286274|+|0-861|ARO:3001001|TEM-137 [Shigella sonnei] 	861	0	861	+	>5967	1044	36	897	855	862	255	NM:i:7	AS:f:840.42	dv:f:0.00812065	id:f:0.991879	cg:Z:137=1X257=1X77=1X9=1X224=1D2=1I5=1X144=
gb|AY853593|+|214-1075|ARO:3001002|TEM-138 [Salmonella enterica] 	861	0	861	+	>5967	1044	36	897	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:137=1X165=1X91=1X77=1X43=1X187=1X10=1X144=
gb|DQ072853|+|0-861|ARO:3001003|TEM-139 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	851	862	255	NM:i:11	AS:f:828.66	dv:f:0.012761	id:f:0.987239	cg:Z:17=1X90=1X28=1X1I1X1D163=1X91=1X77=1X231=1X10=1X144=
gb|AY956335|+|38-899|ARO:3001004|TEM-141 [Enterobacter cloacae] 	861	0	861	+	>5967	1044	36	897	860	861	255	NM:i:1	AS:f:858.06	dv:f:0.00116144	id:f:0.998839	cg:Z:93=1X767=
gb|DQ388882|+|0-861|ARO:3001005|TEM-142 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:137=1X165=1X91=1X77=1X231=2X9=1X64=1X79=
gb|DQ075245|+|217-1078|ARO:3001006|TEM-143 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X465=1X377=
gb|AM049399|+|0-861|ARO:3001007|TEM-144 [Salmonella enterica subsp. enterica serovar Derby] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:17=1X465=1X224=1X152=
gb|DQ105528|+|0-861|ARO:3001012|TEM-145 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:395=1X258=1X66=1X72=1X66=
gb|DQ105529|+|0-861|ARO:3001013|TEM-146 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:227=1X105=1X61=1X325=1X139=
gb|DQ279850|+|0-861|ARO:3001014|TEM-147 [Pseudomonas aeruginosa] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:484=1X179=1X196=
gb|AM087454|+|208-1069|ARO:3001015|TEM-148 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X538=1X304=
gb|DQ369751|+|0-861|ARO:3001016|TEM-149 [Klebsiella aerogenes] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:137=1X165=1X91=1X77=1X9=1X54=1X170=1X6=1X144=
gb|AM183304|+|208-1069|ARO:3001017|TEM-150 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:77=1X149=1X167=1X465=
gb|DQ834729|+|205-1066|ARO:3001018|TEM-151 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:137=1X60=1X196=1X77=1X10=1X231=1X96=1X24=1X22=
gb|DQ834728|+|205-1066|ARO:3001019|TEM-152 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:137=1X60=1X196=1X77=1X10=1X223=1X7=1X96=1X47=
gb|KC149518|+|0-861|ARO:3001369|TEM-153 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:303=1X91=1X142=1X248=1X73=
gb|FJ807656|+|0-861|ARO:3001020|TEM-154 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:198=1X28=1X167=1X87=1X377=
gb|DQ679961|+|114-975|ARO:3001021|TEM-155 [Proteus mirabilis] 	861	0	861	+	>5967	1044	36	897	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:108=1X28=1X257=1X87=1X224=1X152=
gb|AM941159|+|208-1069|ARO:3001022|TEM-156 [Proteus mirabilis] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:227=1X167=1X62=1X402=
gb|DQ909059|+|0-861|ARO:3001023|TEM-157 [Enterobacter cloacae] 	861	0	861	+	>5967	1044	36	897	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:20=1X206=1X15=1X48=1X102=1X148=1X316=
gb|EF534736|+|213-1074|ARO:3001024|TEM-158 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:17=1X180=1X284=1X329=1X47=
gb|EF136376|+|0-861|ARO:3001025|TEM-159 [Proteus mirabilis] 	861	0	861	+	>5967	1044	36	897	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:54=1X82=1X62=1X194=1X77=1X64=1X322=
gb|AM849805|+|262-1123|ARO:3000886|TEM-15 [Haemophilus parainfluenzae] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:17=1X285=1X401=1X155=
gb|EF136377|+|0-861|ARO:3001026|TEM-160 [Proteus mirabilis] 	861	0	861	+	>5967	1044	36	897	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:108=1X28=1X60=1X196=1X77=1X242=1X144=
gb|EF468463|+|66-927|ARO:3001028|TEM-162 [Acinetobacter haemolyticus] 	861	0	861	+	>5967	1044	36	897	851	861	255	NM:i:10	AS:f:831.6	dv:f:0.0116144	id:f:0.988386	cg:Z:47=1X27=1X29=1X77=1X43=1X15=1X48=1X4=1X97=1X148=1X316=
gb|EU815939|+|0-861|ARO:3001029|TEM-163 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:811=1X41=1X7=
gb|EU274580|+|214-1075|ARO:3001030|TEM-164 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:17=1X93=1X711=1X37=
gb|FJ197316|+|0-861|ARO:3001032|TEM-166 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X333=1X509=
gb|FJ360884|+|213-1074|ARO:3001033|TEM-167 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	852	861	255	NM:i:9	AS:f:834.54	dv:f:0.010453	id:f:0.989547	cg:Z:54=1X82=1X165=1X91=1X77=1X190=1X40=1X10=1X64=1X79=
gb|FJ919776|+|208-1069|ARO:3001034|TEM-168 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:227=1X167=1X385=1X79=
gb|FJ873740|+|0-858|ARO:3001035|TEM-169 [Salmonella enterica subsp. enterica serovar Infantis] 	858	0	858	+	>5967	1044	36	894	856	858	255	NM:i:2	AS:f:852.12	dv:f:0.002331	id:f:0.997669	cg:Z:198=1X287=1X371=
gb|X65254|+|175-1036|ARO:3000887|TEM-16 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:108=1X28=1X165=1X91=1X77=1X10=1X231=1X144=
gb|GQ149347|+|5269-6130|ARO:3001037|TEM-171 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:227=1X15=1X151=1X465=
gb|GU550123|+|144-1005|ARO:3001041|TEM-176 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X646=1X196=
gb|FN652295|+|0-861|ARO:3001042|TEM-177 [Proteus mirabilis] 	861	0	861	+	>5967	1044	36	897	851	861	255	NM:i:10	AS:f:831.6	dv:f:0.0116144	id:f:0.988386	cg:Z:9=1X98=1X28=1X165=1X91=1X77=1X9=1X54=1X163=1X5=1X152=
gb|X97254|+|153-1011|ARO:3001043|TEM-178 [Serratia marcescens] 	858	0	858	+	>5967	1044	36	897	836	864	255	NM:i:28	AS:f:775.68	dv:f:0.0324074	id:f:0.967593	cg:Z:117=1X1=1X1I7=1X1D8=1X257=1X30=1X2=1X1I2=1X1D39=1X51=1I1=1X1D100=1X3D73=1X10=1X116=1X5=1X2=1X2=1X2=1X2=1X9=
gb|Y14574|+|0-861|ARO:3000888|TEM-17 [Capnocytophaga ochracea] 	861	0	861	+	>5967	1044	36	897	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:227=1X32=1X42=1X91=1X77=1X180=1X121=1X84=
gb|NG_050218.1|+|0-1061|ARO:3001044|TEM-181 [Bacteria] Partial	1061	8	1061	+	>5965>5967	1466	366	1419	1050	1053	255	NM:i:3	AS:f:1044.18	dv:f:0.002849	id:f:0.997151	cg:Z:319=1X167=1X148=1X416=
gb|HQ317449|+|0-861|ARO:3001373|TEM-182 [Haemophilus parainfluenzae] 	861	0	861	+	>5967	1044	36	897	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:17=1X182=1X286=1X323=1X49=
gb|HQ529916|+|110-971|ARO:3001045|TEM-183 [Klebsiella pneumoniae] 	861	0	861	+	>5967	1044	36	897	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:227=1X167=1X285=1X179=
gb|FR848831|+|0-861|ARO:3001375|TEM-184 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:9=1X127=1X165=1X68=1X22=1X77=1X9=1X54=1X322=
gb|JF795538|+|0-861|ARO:3001374|TEM-185 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:137=1X60=1X196=1X77=1X12=1X374=
gb|JN227084|+|308-1169|ARO:3001046|TEM-186 [Escherichia coli] 	861	0	861	+	>5967	1044	36	897	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:17=1X501=1X341=
gb|HM246246|+|211-1069|ARO:3001047|TEM-187 [Proteus mirabilis] 	858	0	857	+	>5967	1044	36	893	849	857	255	NM:i:8	AS:f:833.48	dv:f:0.00933489	id:f:0.990665	cg:Z:54=1X82=1X257=1X77=1X10=1X59=1X171=1X64=1X75=
